ID Race,Race,ID Year,Year,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,Slug Geography
7,"Two Or More",2015,"2015",34288,23707,"Moore County, NC","05000US37125","moore-county-nc"
7,"Two Or More",2015,"2015",31420,19006,"Nash County, NC","05000US37127","nash-county-nc"
7,"Two Or More",2015,"2015",71279,24152,"New Hanover County, NC","05000US37129","new-hanover-county-nc"
7,"Two Or More",2015,"2015",37134,16565,"Onslow County, NC","05000US37133","onslow-county-nc"
7,"Two Or More",2015,"2015",82560,72271,"Pitt County, NC","05000US37147","pitt-county-nc"
7,"Two Or More",2015,"2015",41758,32242,"Robeson County, NC","05000US37155","robeson-county-nc"
7,"Two Or More",2015,"2015",41901,29335.999999999996,"Rockingham County, NC","05000US37157","rockingham-county-nc"
7,"Two Or More",2015,"2015",77759,50391,"Rowan County, NC","05000US37159","rowan-county-nc"
7,"Two Or More",2015,"2015",28244,15717,"Rutherford County, NC","05000US37161","rutherford-county-nc"
7,"Two Or More",2015,"2015",80066,57386.99999999999,"Surry County, NC","05000US37171","surry-county-nc"
7,"Two Or More",2015,"2015",61858,54587,"Union County, NC","05000US37179","union-county-nc"
7,"Two Or More",2015,"2015",51616,9086,"Wake County, NC","05000US37183","wake-county-nc"
7,"Two Or More",2015,"2015",50274,13667,"Wayne County, NC","05000US37191","wayne-county-nc"
8,"White Non-Hispanic",2015,"2015",46128,3288,"Alamance County, NC","05000US37001","alamance-county-nc"
8,"White Non-Hispanic",2015,"2015",50699,2882,"Brunswick County, NC","05000US37019","brunswick-county-nc"
8,"White Non-Hispanic",2015,"2015",48122,2592,"Buncombe County, NC","05000US37021","buncombe-county-nc"
8,"White Non-Hispanic",2015,"2015",44009,3025,"Burke County, NC","05000US37023","burke-county-nc"
8,"White Non-Hispanic",2015,"2015",60905,3054,"Cabarrus County, NC","05000US37025","cabarrus-county-nc"
8,"White Non-Hispanic",2015,"2015",39305,3655,"Caldwell County, NC","05000US37027","caldwell-county-nc"
8,"White Non-Hispanic",2015,"2015",52480,5497,"Carteret County, NC","05000US37031","carteret-county-nc"
8,"White Non-Hispanic",2015,"2015",46321,3108,"Catawba County, NC","05000US37035","catawba-county-nc"
8,"White Non-Hispanic",2015,"2015",65227,10688,"Chatham County, NC","05000US37037","chatham-county-nc"
8,"White Non-Hispanic",2015,"2015",45113,4672,"Cleveland County, NC","05000US37045","cleveland-county-nc"
8,"White Non-Hispanic",2015,"2015",59796,3338,"Craven County, NC","05000US37049","craven-county-nc"
8,"White Non-Hispanic",2015,"2015",50479,2530,"Cumberland County, NC","05000US37051","cumberland-county-nc"
8,"White Non-Hispanic",2015,"2015",50151,3073,"Davidson County, NC","05000US37057","davidson-county-nc"
8,"White Non-Hispanic",2015,"2015",70524,5967,"Durham County, NC","05000US37063","durham-county-nc"
8,"White Non-Hispanic",2015,"2015",56766,2788,"Forsyth County, NC","05000US37067","forsyth-county-nc"
8,"White Non-Hispanic",2015,"2015",49010,3004,"Gaston County, NC","05000US37071","gaston-county-nc"
8,"White Non-Hispanic",2015,"2015",60328,2886,"Guilford County, NC","05000US37081","guilford-county-nc"
8,"White Non-Hispanic",2015,"2015",55532,4555,"Harnett County, NC","05000US37085","harnett-county-nc"
8,"White Non-Hispanic",2015,"2015",48912,3313,"Henderson County, NC","05000US37089","henderson-county-nc"
8,"White Non-Hispanic",2015,"2015",58965,5077,"Iredell County, NC","05000US37097","iredell-county-nc"
8,"White Non-Hispanic",2015,"2015",53735,3408,"Johnston County, NC","05000US37101","johnston-county-nc"
8,"White Non-Hispanic",2015,"2015",49710,5150,"Lincoln County, NC","05000US37109","lincoln-county-nc"
8,"White Non-Hispanic",2015,"2015",79153,3474,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
8,"White Non-Hispanic",2015,"2015",57474,5667,"Moore County, NC","05000US37125","moore-county-nc"
8,"White Non-Hispanic",2015,"2015",51245,8051.999999999999,"Nash County, NC","05000US37127","nash-county-nc"
8,"White Non-Hispanic",2015,"2015",59111,2340,"New Hanover County, NC","05000US37129","new-hanover-county-nc"
8,"White Non-Hispanic",2015,"2015",49882,5168,"Onslow County, NC","05000US37133","onslow-county-nc"
8,"White Non-Hispanic",2015,"2015",68691,7577,"Orange County, NC","05000US37135","orange-county-nc"
8,"White Non-Hispanic",2015,"2015",49879,3782.9999999999995,"Pitt County, NC","05000US37147","pitt-county-nc"
8,"White Non-Hispanic",2015,"2015",44604,4853,"Randolph County, NC","05000US37151","randolph-county-nc"
8,"White Non-Hispanic",2015,"2015",39663,5112,"Robeson County, NC","05000US37155","robeson-county-nc"
8,"White Non-Hispanic",2015,"2015",41761,3848.9999999999995,"Rockingham County, NC","05000US37157","rockingham-county-nc"
8,"White Non-Hispanic",2015,"2015",48114,4326,"Rowan County, NC","05000US37159","rowan-county-nc"
8,"White Non-Hispanic",2015,"2015",37621,4341,"Rutherford County, NC","05000US37161","rutherford-county-nc"
8,"White Non-Hispanic",2015,"2015",38138,2449,"Surry County, NC","05000US37171","surry-county-nc"
8,"White Non-Hispanic",2015,"2015",77778,4981,"Union County, NC","05000US37179","union-county-nc"
8,"White Non-Hispanic",2015,"2015",82341,2407,"Wake County, NC","05000US37183","wake-county-nc"
8,"White Non-Hispanic",2015,"2015",54880,5565,"Wayne County, NC","05000US37191","wayne-county-nc"
8,"White Non-Hispanic",2015,"2015",41282,4285,"Wilkes County, NC","05000US37193","wilkes-county-nc"
8,"White Non-Hispanic",2015,"2015",51824,6293,"Wilson County, NC","05000US37195","wilson-county-nc"
9,"Hispanic",2015,"2015",31341,8105,"Alamance County, NC","05000US37001","alamance-county-nc"
9,"Hispanic",2015,"2015",55124,23164,"Brunswick County, NC","05000US37019","brunswick-county-nc"
9,"Hispanic",2015,"2015",21572,5579,"Buncombe County, NC","05000US37021","buncombe-county-nc"
9,"Hispanic",2015,"2015",37899,8999,"Cabarrus County, NC","05000US37025","cabarrus-county-nc"
9,"Hispanic",2015,"2015",25595,19089,"Caldwell County, NC","05000US37027","caldwell-county-nc"
9,"Hispanic",2015,"2015",49494,35546,"Carteret County, NC","05000US37031","carteret-county-nc"
9,"Hispanic",2015,"2015",27633,9737,"Catawba County, NC","05000US37035","catawba-county-nc"
9,"Hispanic",2015,"2015",29329,1580,"Chatham County, NC","05000US37037","chatham-county-nc"
9,"Hispanic",2015,"2015",34515,34172,"Cleveland County, NC","05000US37045","cleveland-county-nc"
9,"Hispanic",2015,"2015",27005,23346,"Craven County, NC","05000US37049","craven-county-nc"
9,"Hispanic",2015,"2015",30174,4304,"Cumberland County, NC","05000US37051","cumberland-county-nc"
9,"Hispanic",2015,"2015",39609,15402,"Davidson County, NC","05000US37057","davidson-county-nc"
9,"Hispanic",2015,"2015",37958,5953,"Durham County, NC","05000US37063","durham-county-nc"
9,"Hispanic",2015,"2015",32532,6662,"Forsyth County, NC","05000US37067","forsyth-county-nc"
9,"Hispanic",2015,"2015",30459,14879,"Gaston County, NC","05000US37071","gaston-county-nc"
9,"Hispanic",2015,"2015",40286,7438,"Guilford County, NC","05000US37081","guilford-county-nc"
9,"Hispanic",2015,"2015",39332,13184,"Harnett County, NC","05000US37085","harnett-county-nc"
9,"Hispanic",2015,"2015",47483,28327.000000000004,"Iredell County, NC","05000US37097","iredell-county-nc"
9,"Hispanic",2015,"2015",36091,1817.9999999999998,"Johnston County, NC","05000US37101","johnston-county-nc"
9,"Hispanic",2015,"2015",26884,18259,"Lincoln County, NC","05000US37109","lincoln-county-nc"
9,"Hispanic",2015,"2015",38747,3688.0000000000005,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
9,"Hispanic",2015,"2015",47910,14827.000000000002,"Moore County, NC","05000US37125","moore-county-nc"
9,"Hispanic",2015,"2015",61367,5633,"Nash County, NC","05000US37127","nash-county-nc"
9,"Hispanic",2015,"2015",30388,8859,"New Hanover County, NC","05000US37129","new-hanover-county-nc"
9,"Hispanic",2015,"2015",39787,13991,"Onslow County, NC","05000US37133","onslow-county-nc"
9,"Hispanic",2015,"2015",39807,12927,"Orange County, NC","05000US37135","orange-county-nc"
9,"Hispanic",2015,"2015",27906,15129,"Pitt County, NC","05000US37147","pitt-county-nc"
9,"Hispanic",2015,"2015",37562,17576,"Randolph County, NC","05000US37151","randolph-county-nc"
9,"Hispanic",2015,"2015",35148,11371,"Robeson County, NC","05000US37155","robeson-county-nc"
9,"Hispanic",2015,"2015",43808,8673,"Rowan County, NC","05000US37159","rowan-county-nc"
9,"Hispanic",2015,"2015",31810,7706,"Surry County, NC","05000US37171","surry-county-nc"
9,"Hispanic",2015,"2015",51311,5758,"Union County, NC","05000US37179","union-county-nc"
9,"Hispanic",2015,"2015",41563,4929,"Wake County, NC","05000US37183","wake-county-nc"
9,"Hispanic",2015,"2015",21636,4332,"Wayne County, NC","05000US37191","wayne-county-nc"
9,"Hispanic",2015,"2015",30556,25886,"Wilkes County, NC","05000US37193","wilkes-county-nc"
9,"Hispanic",2015,"2015",35557,8792,"Wilson County, NC","05000US37195","wilson-county-nc"
0,"Total",2014,"2014",39576,2701,"Alamance County, NC","05000US37001","alamance-county-nc"
0,"Total",2014,"2014",46721,3161,"Brunswick County, NC","05000US37019","brunswick-county-nc"
0,"Total",2014,"2014",47671,2147,"Buncombe County, NC","05000US37021","buncombe-county-nc"
0,"Total",2014,"2014",37086,4504,"Burke County, NC","05000US37023","burke-county-nc"
0,"Total",2014,"2014",54347,3305,"Cabarrus County, NC","05000US37025","cabarrus-county-nc"
0,"Total",2014,"2014",37876,3772.9999999999995,"Caldwell County, NC","05000US37027","caldwell-county-nc"
0,"Total",2014,"2014",48881,3377,"Carteret County, NC","05000US37031","carteret-county-nc"
0,"Total",2014,"2014",44677,2760,"Catawba County, NC","05000US37035","catawba-county-nc"
0,"Total",2014,"2014",54229,5527,"Chatham County, NC","05000US37037","chatham-county-nc"
0,"Total",2014,"2014",37433,4953,"Cleveland County, NC","05000US37045","cleveland-county-nc"
0,"Total",2014,"2014",43380,2773,"Craven County, NC","05000US37049","craven-county-nc"
0,"Total",2014,"2014",42248,1350,"Cumberland County, NC","05000US37051","cumberland-county-nc"
0,"Total",2014,"2014",42201,3089,"Davidson County, NC","05000US37057","davidson-county-nc"
0,"Total",2014,"2014",50504,1763.0000000000002,"Durham County, NC","05000US37063","durham-county-nc"
0,"Total",2014,"2014",45220,2329,"Forsyth County, NC","05000US37067","forsyth-county-nc"
0,"Total",2014,"2014",41011,2380,"Gaston County, NC","05000US37071","gaston-county-nc"
0,"Total",2014,"2014",44069,2014,"Guilford County, NC","05000US37081","guilford-county-nc"
0,"Total",2014,"2014",44880,4136,"Harnett County, NC","05000US37085","harnett-county-nc"
0,"Total",2014,"2014",47335,4163,"Henderson County, NC","05000US37089","henderson-county-nc"
0,"Total",2014,"2014",54384,3056,"Iredell County, NC","05000US37097","iredell-county-nc"
0,"Total",2014,"2014",48851,3197,"Johnston County, NC","05000US37101","johnston-county-nc"
0,"Total",2014,"2014",48131,3531.0000000000005,"Lincoln County, NC","05000US37109","lincoln-county-nc"
0,"Total",2014,"2014",58841,2090,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
0,"Total",2014,"2014",51328,5105,"Moore County, NC","05000US37125","moore-county-nc"
0,"Total",2014,"2014",43209,3533,"Nash County, NC","05000US37127","nash-county-nc"
0,"Total",2014,"2014",49982,3451,"New Hanover County, NC","05000US37129","new-hanover-county-nc"
0,"Total",2014,"2014",47581,3471,"Onslow County, NC","05000US37133","onslow-county-nc"
0,"Total",2014,"2014",59658,5795,"Orange County, NC","05000US37135","orange-county-nc"
0,"Total",2014,"2014",41632,2000,"Pitt County, NC","05000US37147","pitt-county-nc"
0,"Total",2014,"2014",41107,2583,"Randolph County, NC","05000US37151","randolph-county-nc"
0,"Total",2014,"2014",29889,1570,"Robeson County, NC","05000US37155","robeson-county-nc"
0,"Total",2014,"2014",38878,3549.9999999999995,"Rockingham County, NC","05000US37157","rockingham-county-nc"
